"","Tampa_TN_mg","Myakka_TN_mg","Peace_TN_mg","Withlacoochee_TN_mg","Manatee_TN_mg","Hillsborough_TN_mg","Tampa_TP_mg","Myakka_TP_mg","Peace_TP_mg","Withlacoochee_TP_mg","Manatee_TP_mg","Hillsborough_TP_mg"
"954",35694581.400576,550694425.481281,23001824422.08,453094831067.903,793099391.16557,1475842993.37856,12987091.000656,159236942.30784,3627716308.85376,39835854275.0975,55204133.9558401,500247394.99488
"955",12242806.990848,330719561.23104,11589574943.52,78005303834.112,472897885.55616,901832970.67776,4454414.15068799,93637466.1316799,1827841533.94944,6858184431.0528,32916326.1408,305682648.03648
"956",13715757.2192256,221062049.275392,8662634396.63999,57893374788.48,308928537.408672,695426975.570304,4990331.3096736,38198221.749792,1366221196.27008,5089954427.712,21503146.45536,235719879.756192
"957",58133967.8283936,147683864.604672,6568713224.64,28347172373.1455,311325265.130976,477763420.565664,22368672.6105024,26061858.459648,1035979914.28608,2492268175.08863,21669972.05088,186166263.282048
"958",63375127.257024,893577218.964481,17553704666.4,23200031374.9632,1612411206.87974,548214165.181152,24385355.519616,256246408.37952,2768469993.1008,2039734302.09408,112232798.62272,213618243.291264
"959",15819672.890736,2569816948.67712,10161376076.16,12884332703.1552,520730453.649024,453370116.23712,6087062.29622401,736932801.458879,2072920719.53664,1132783613.49888,41002397.92512,176661118.85184
"960",26335744.2409247,2046711006.6048,58626071988.48,11852534999.0016,895877531.380799,499974928.479936,10133415.3316032,410847135.88464,11959718685.6499,1042068513.33504,70541537.9039999,194821244.497152
"961",5247186.6595104,1465276149.0432,35021804814.7199,8763369430.464,313304194.893024,400699605.874176,2019002.0550336,294132638.74176,7144448182.20286,770470735.1616,24669621.64512,61785880.270848
"962",939577112.321357,1562527978.60608,22073325045.12,11426783642.496,1886348233.63584,936527210.148092,456873406.850419,321696936.77184,4502958309.20448,1004636682.6624,148531356.9792,144407823.787007
"963",1057704536.62829,23562642836.9664,105219905241.6,23901895657.3824,4463113980.61728,6527923551.01153,514313374.339872,4851132348.78719,21464860669.2864,2791028809.68192,351426297.6864,1006573245.96096
"964",90255084.5731967,26358230017.1521,107462086099.2,16445734487.0784,1174656481.18272,3801874202.76384,43886922.5673792,16609561121.1024,21922265564.2368,1920371480.47872,92492636.3136002,586230035.80032
"965",56573807.2645248,14458664268,47556253324.8,8896022538.27841,1068607652.02502,1604077414.632,27509256.7970112,8260716851.78401,9701475678.25921,1038790209.43872,84142334.80512,247340735.136
"966",21187579.7603232,12347464184.64,44906310547.2001,6924398850.43199,1371581558.01504,2205716722.41888,12187051.1550144,7054517870.82432,9160887351.62882,808563344.025599,107998547.8752,780374737.010879
"967",71846371.2058269,11314093538.88,29036828263.68,5619775800.84479,591577262.514432,2206946869.71903,41325881.0629822,5506192188.9216,5923512965.79071,656222267.427839,46580886.81216,780809958.753582
"968",186856547.890493,11025856831.68,39454992408.9599,5857591727.23199,1121361162.32678,2451600952.2071,107479491.926458,3366561619.27296,8048818451.42781,683992077.465599,88296154.5139198,867367703.608003
"969",389059769.431843,14828325933.6,77958472377.5998,7370324227.92959,1434304151.51702,1807210829.80109,223786358.142854,4527582185.0592,15903528365.0304,860634133.447679,112937334.76512,639384768.540287
"970",271578623.557248,21717986016.96,80848484985.6001,5496190298.72639,1004093594.7552,2358673927.27776,120625023.1536,5936249511.3024,16493090937.0624,641791165.317119,79062487.7760002,834490452.461761
"971",732806215.149314,22315752249.12,55165090752.0001,5981669601.86879,2180053135.22054,5497125092.92799,325484994.038401,6099638948.0928,11253678513.408,698480674.007039,171657727.18272,2028289342.464
"972",336635151.994368,27571675972.3199,113651320790.016,6060941577.33119,4822979726.76192,15009671012.0505,149520689.3376,16359194410.2432,17399197048.7808,707737277.352959,379762183.2096,5538159534.84461
"973",209845711.559808,19471268808,75586592647.2959,5371291803.22559,1237479085.94112,7967646407.35872,93205582.5455999,6036093330.48,11571761864.0448,627206744.724479,97439298.1056001,2939844376.71936
"974",503342129.57184,7017615661.66071,34645478280.5375,4295129602.17599,719807228.968899,4254132963.888,223565666.688,2175460855.11482,5303972705.83486,501543083.980798,56677734.5644802,1569659122.944
"975",2803200176.78438,47347390023.8399,138056947174.08,44492093756.0065,9326826447.24959,22714966969.5744,1419569320.29466,11047724338.896,21135522325.104,5195350078.34113,734395783.247999,8381203745.5872
"976",490516059.930624,38714036755.8241,143812883854.656,25308973986.3936,2175710898.92256,14486803102.5754,248402363.682816,6421759651.44002,22016714693.2128,3860073730.29888,171315818.8128,5016416604.24961
"977",166415550.133248,9871446030.73606,67002623170.5601,8835958188.05759,1618220968.13376,9326913529.90465,84274541.4136318,2301777937.02471,10257618083.328,1347642543.79008,127418973.8688,3229676248.5504
"978",246709947.833856,12123635256.6624,50664306425.4719,6245448749.1072,1605918612.61152,9306293595.768,124936447.941504,2826932960.32128,7756339695.03358,952543262.453761,126450284.4576,3222536082.48
"979",280883205.19008,16467789564.7776,87798552448.8961,5137801211.4048,3918829419.60768,12568640901.6643,197271460.389312,2965763049.5808,13441324782.1248,783607091.23584,308569245.6384,3693083118.62688
"980",158311246.29408,38161136567.7216,92519686219.968,4554150167.80801,2921785161.9552,14869444722.0681,111186038.094912,5787470948.6592,14164096292.4384,694589809.766401,230061823.776,4369135510.83743
"981",81911163.5193603,10320911653.104,43599168548.3522,3726354732.82559,716403933.301535,8203866455.53152,57528305.5415042,3969581405.04,6674718071.57763,568336117.524479,56409758.5276799,2410567773.51168
"982",66726596.384352,4649874317.3376,23031162892.224,3388690145.08801,213566755.703328,4574883026.51136,46863795.6001728,1788413198.976,3525904834.5312,516836194.790402,16816279.97664,1344252207.30624
"983",47487902.23296,2992595567.87521,14272715657.8368,3161691123.0336,201044958.006816,1840618677.25728,23608271.3958144,656440318.114562,2185049768.23584,482214761.210879,15830311.65408,820108154.355842
"984",50278120.208064,1450746679.4663,7975065452.00026,2965927846.56077,193061884.742738,1283374822.63196,24995408.332009,318228303.882931,1237847582.42703,452357340.626535,15201723.2080896,571821947.772364
"985",50008278.66048,746472034.7856,6330186518.256,2804614009.6896,56659339.4048639,1060268597.1,24861258.5340672,158926304.18016,982538152.833601,427754079.175679,319270880.773439,472414483.8
"986",44063326.4904,510487469.121601,5318669362.89601,2612047423.56481,63614315.302272,937371009.728736,21905768.026656,135361516.005792,825535796.817601,398384211.363842,358461617.97312,417656094.787008
"987",42190348.56624,466806957.167233,4658005344.8736,2627350728.42241,66970262.1651841,868282957.02816,20974630.4300736,132224437.901952,722991013.652159,400718240.593921,377372112.200641,386873143.33248
"988",20263202.0523232,383463891.792576,4458111277.0464,3474983780.81279,72782077.519872,1484704536.58829,6363277.2591928,52855119.4752,691964511.099841,529997526.282238,410121230.46912,317939716.50048
"989",178129114.023522,423663663.896927,4741460702.78399,7256033658.77761,69625541.526912,1688927659.80941,55938095.9405715,108032774.39136,735944513.990398,1106675637.16608,392334400.66752,361672755.83568
"990",178129114.023522,431392255.903007,4048893392.14081,19492159470.5664,63236523.1552457,1500921615.52051,55938095.9405715,88597444.6995838,628447870.068482,2972904897.66912,356332789.208131,321412497.34752
"991",178129114.023522,272470898.38464,3968678212.38721,20174785545.6,66946178.7267839,1401467270.1408,55938095.9405715,76600309.168512,615997293.088321,1436444730.84672,377236403.936639,300115003.068
"992",264571.4796192,227243679.206399,3679430000.77441,17012719281.6,56932828.9653394,385786284.516864,732659.482022399,85752331.7759997,571101711.776642,1211305612.84992,320811972.741198,204702926.478336
"993",1575660.868704,243903353.12064,3898076529.59998,32816297044.7999,77754018.6066863,417616455.23136,4363368.559488,92039001.1776002,470131654.175998,2336520349.58975,438137723.89482,221592404.81664
"994",1399081.0983552,264615161.11488,3762211532.112,44611702560,69585258.2899475,397172077.892352,3874378.4262144,109340981.668224,453745512.054721,3176353222.272,392107407.824307,210744367.861248
"995",2424617.363376,270971608.77504,4045757702.976,59725652976.0001,83367836.1756431,384656396.62464,6714325.006272,111967513.814592,487942898.72256,4252466491.89121,469771140.354814,204103394.12736
"996",1793398.8530016,160362798.45408,4534192689.85666,221589295632,79035101.4660481,409860838.804032,4966335.28523521,89694446.5929599,546851118.352409,15777157848.9984,445356524.13408,217477179.773568
"997",24515108.9304768,157260826.10304,3945130980.912,77969176128,66875212.8616319,465775319.509632,8253830.64493441,87959445.1084802,475806706.182719,5551405340.3136,376836516.91872,240737805.589248
"998",11210636.69424,168440256.26784,3680297259.40799,49158247967.9999,66431448.4766812,522650278.320768,3774435.46992,17129517.58656,443866154.316479,3500067255.3216,374335939.828918,270133851.716352
"999",21642082.1549568,170322791.112,3244150012.75201,35792576783.9999,58274856.4527359,473514334.929792,7286530.17277441,102193674.6672,391264153.053122,2548431467.02079,328374191.122559,244737746.143488
"1000",31980811,428795758,3639466274,18589255631,93282864,530578913,10767409,96994328,438941690,1323555001,525641533,274231798
"1001",9196298,349253036,2839750854,4559606532,59537150,432958447,6209871,79001629,342491164,324643985,335487114,223776276
"1002",12355911,253663041,2963261430,4174803381,57451524,502462054,8343424,23907921,357387288,297246001,323734778,265603512
"1003",5828318,407988699,12480789947,3652814106,56366806,482318858,3935617,106515429,1001184863,260080364,317622478,254955735
"1004",6563360,202837920,10020699131,2675810174,43831858,432116614,4431959,102342630,803841130,190517684,246989040,228418622
"1005",10504765,127502998,8848156029,1900425398,34472549,414422629,5192010,46449180,709781987,135310288,194250078,152830065
"1006",7655545,77483151,9693437468,2697058393,52864753,398649058,3783775,18347559,777588831,192030558,297888687,147013114
"1007",10638861,35817247,7728885799,12934208102,31939135,379633585,5258288,17354076,619996291,920915617,179974490,140000621
"1008",8091492,15149114,6694106080,5439002454,27346905,367257364,3999243,7340008,536988260,387256975,154097638,135436539
"1009",4781999,5728738,5037067809,4346500468,22146809,368805809,2804827,2400018,404063851,214264108,124795510,145559721
"1010",4577862,90350418,4294086456,4182999152,27491405,370057483,2685092,37851724,344463322,206204184,154911888,146053729
"1011",3222950,24044942,2473458118,3641975539,22526171,356840775,1890384,15241602,198416033,179534005,126933187,140837379
"1012",12671813,3267027,2392067900,3556605994,26462006,359079765,7432506,2070902,191887067,175325648,149111306,141721060
"1013",2228606,2429735,4170091091,4679365698,98969983,345284919,1307163,1194951,334516653,230672957,21675939,136276531
"1014",239958897,41179923,9497836368,4228162862,201457432,406830821,62169446,7579127,761898089,208430564,44122256,140315120
"1015",398531768,1222707897,71749035632,7332263221,873311092,759476225,103253096,255876840,5755569058,361449595,191268474,261941800
"1016",419745454,13358220176,135483485242,14115143200,2869992619,1305315225,108749217,2795483023,45826884052,695816918,628572237,450200557
"1017",269963922,18679128585,97935113664,24622835042,1695584182,1633542164,69943259,3908992826,33126259562,1213801727,371358845,563405358
"1018",107353698,24228207847,83033209640,24973179497,3412255446,1546185645,79718092,11808567560,28085735054,1231072229,747336082,430859492
"1019",171856387,18702570028,36814918489,17289739478,1351365497,1843712443,127616129,9115431200,12452536174,852311101,295969693,513768194
"1020",85076782,18642639194,57673042419,14211658917,3729732505,2447623928,63175829,9086221557,19507734268,700574735,816868409,682053934
"1021",79175122,19260603480,52342809947,33519155247,3386782227,3614928921,58793407,5737480382,17704799062,4213171597,741757058,1007334690
"1022",372483060,22230750174,91165417137,27004314508,9200206763,6919893234,76920782,6622248007,30836429940,3394292310,2317293458,2422959735
"1023",709645134,37599351349,132800681950,20299265066,13391409422,15050262388,146547493,11200352106,44919433855,2551504845,3372948700,5269760461
"1024",671947833,18453476319,85934142622,17471016156,6587865751,6342830145,138762694,11515541424,29066966967,2196009670,1659312513,2220904503
"1025",744630136,17548940223,87493673958,14594985704,3771269861,5202534945,153772181,10951082852,29594473781,1834508620,949885062,1821636876
"1026",1415946728,49475686290,185030269155,6578616292,9376278003,9535840646,292404518,18716383651,62585935662,826895520,2361641236,3338918266
"1027",987732759,49875225946,194214104838,6117982373,8208407904,42459197468,489663262,18867527335,65692340640,768996395,2067485049,7942616044
"1028",1733366053,41732020600,352197571713,9628347656,34296868955,44615517682,859307001,1.5787e+10,119129776249,1210229809,8638491731,8345987387
"1029",815129687,70248795428,7.23429e+11,29653914765,13994076902,41681600584,404096207,39303354671,174850918424,3727332342,3524745007,7797155134
"1030",351437103,17106232342,296787484856,21428186562,4540523376,21124715360,174223075,9570730896,71732768480,2693404005,1143640071,3951688047
"1031",125084118,9046395960,146733427636,9409660860,2976423292,12681230976,86367606,3978234368,35465090443,1182742094,749683828,4527295528
"1032",80332706,5238715966,122488273407,6399001694,1084271108,8214518012,55467821,2572020188,29605099292,464689409,273099769,2932645162
"1033",178977464,2735919582,101937388655,6113125928,766571140,5981390285,123579677,1755727921,2.4638e+10,443929383,193079388,2135401645
"1034",93214103,1919752641,66780706391,5185196399,196802567,5508191548,64362119,840836540,16140724238,376544024,42630823,1966466111
"1035",31614758,1389927312,45339923299,5015306472,287590588,3085278374,21829237,608777218,10958542347,364206780,62297071,888186199
"1036",28067998,941682519,32688631232,4304007150,262069972,2133418042,20511229,265805454,7900757733,312552900,56768866,614165800
"1037",24265820,612946365,25660427553,3713987314,263192419,1646825059,17732715,173014242,6202059058,269706222,57012008,474086002
"1038",15896420,409202472,21753991394,3663379982,220253427,1396730861,11616615,75571495,5257883529,266031165,47710683,402089187
"1039",13392339,281588200,20916305949,3829973153,242583489,1257115131,9786709,66791810,5055417121,278129003,52547759,361896780
